Cmdline: /system/bin/simpleperf record --app com.professionballarena.game --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 -e cpu-clock -f 4000 -g --duration 32
Arch: arm64
Event: cpu-clock (type 1, config 0)
Samples: 34358
Event count: 8589500000

Children,Self,Command,Pid,Tid,Shared Object,Symbol,AccEventCount,SelfEventCount,EventName
8.15%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5b0f3b4],700000000,0,cpu-clock
8.11%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5ab1a98],696250000,0,cpu-clock
8.11%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5b0f548],696250000,0,cpu-clock
8.11%,0.00%,RenderThread,27744,27777,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+69504c4],696250000,0,cpu-clock
7.86%,0.02%,RenderThread,27744,27777,/vendor/lib64/egl/libEGL_emulation.so,egl_window_surface_t::swapBuffers(),674750000,1500000,cpu-clock
7.79%,0.01%,RenderThread,27744,27777,/vendor/lib64/egl/libEGL_emulation.so,"createNativeSync(unsigned int, int const*, int, bool, int, int*)",669250000,500000,cpu-clock
7.33%,0.01%,com.professionballarena.game,27744,27744,[JIT app cache],android.os.MessageQueue.next,629250000,1250000,cpu-clock
7.31%,0.05%,com.professionballarena.game,27744,27744,[JIT app cache],android.os.MessageQueue.nextLegacy,628000000,4000000,cpu-clock
7.28%,0.01%,RenderThread,27744,27777,/vendor/lib64/lib_renderControl_enc.so,"(anonymous namespace)::rcCreateSyncKHR_enc(void*, unsigned int, int*, unsigned int, int, unsigned long*, unsigned long*)",625500000,1000000,cpu-clock
6.67%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5b19394],572500000,0,cpu-clock
6.53%,0.04%,com.professionballarena.game,27744,27744,/system/lib64/libandroid_runtime.so,"android::android_os_MessageQueue_nativePollOnce(_JNIEnv*, _jobject*, long, int)",561250000,3250000,cpu-clock
6.49%,0.22%,com.professionballarena.game,27744,27744,/system/lib64/libutils.so,"android::Looper::pollOnce(int, int*, int*, void**)",557750000,18750000,cpu-clock
6.21%,0.00%,Chrome_InProcGp,27744,27829,/vendor/lib64/libGLESv2_enc.so,"(anonymous namespace)::glGetShaderiv_enc(void*, unsigned int, unsigned int, int*)",533000000,0,cpu-clock
6.21%,0.00%,Chrome_InProcGp,27744,27829,/vendor/lib64/libGLESv2_enc.so,"GL2Encoder::s_glGetShaderiv(void*, unsigned int, unsigned int, int*)",533000000,0,cpu-clock
6.20%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5b19e24],532250000,0,cpu-clock
6.20%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5d23984],532250000,0,cpu-clock
5.83%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6849514],500750000,0,cpu-clock
4.89%,0.05%,com.professionballarena.game,27744,27744,[JIT app cache],org.chromium.components.viz.service.frame_sinks.ExternalBeginFrameSourceAndroid.doFrame,420000000,4000000,cpu-clock
4.73%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5b18ad0],406000000,0,cpu-clock
4.47%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5c6cc48],384000000,0,cpu-clock
4.32%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5c74f90],371250000,0,cpu-clock
4.30%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5c7509c],369750000,250000,cpu-clock
4.13%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+2d472e4],354750000,0,cpu-clock
3.97%,0.00%,RenderThread,27744,27777,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+694fa88],341000000,0,cpu-clock
3.96%,0.00%,RenderThread,27744,27777,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+47aabf0],339750000,0,cpu-clock
3.94%,0.00%,RenderThread,27744,27777,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6942458],338750000,0,cpu-clock
3.74%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+50136d4],321500000,0,cpu-clock
3.74%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+503f7b0],321500000,0,cpu-clock
3.74%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5058990],321000000,0,cpu-clock
3.72%,0.00%,VizWebView,27744,27823,/apex/com.android.runtime/lib64/bionic/libc.so,__pthread_start(void*) (.__uniq.67847048707805468364044055584648682506),319500000,0,cpu-clock
3.72%,0.00%,VizWebView,27744,27823,/apex/com.android.runtime/lib64/bionic/libc.so,__start_thread,319500000,0,cpu-clock
3.72%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5058af8],319500000,0,cpu-clock
3.72%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+50660c0],319500000,0,cpu-clock
3.71%,0.00%,com.professionballarena.game,27744,27744,[JIT app cache],android.view.ViewRootImpl$TraversalRunnable.run,318500000,250000,cpu-clock
3.71%,0.02%,com.professionballarena.game,27744,27744,[JIT app cache],android.view.ViewRootImpl.doTraversal,318250000,1500000,cpu-clock
3.69%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+2c8fd84],317000000,0,cpu-clock
3.65%,0.00%,RenderThread,27744,27777,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+694fc8c],313500000,0,cpu-clock
3.64%,0.00%,RenderThread,27744,27777,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+69422b0],312250000,0,cpu-clock
3.63%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5a01de4],312000000,0,cpu-clock
3.62%,0.00%,RenderThread,27744,27777,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+686e028],311000000,0,cpu-clock
3.60%,0.00%,RenderThread,27744,27777,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+686d8d8],309500000,0,cpu-clock
3.59%,0.00%,RenderThread,27744,27777,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6871240],308250000,0,cpu-clock
3.58%,0.02%,com.professionballarena.game,27744,27744,[JIT app cache],android.view.ViewRootImpl.performTraversals,307500000,1500000,cpu-clock
3.57%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5a04d08],306750000,0,cpu-clock
3.56%,0.00%,RenderThread,27744,27777,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+685f418],305500000,0,cpu-clock
3.55%,0.00%,RenderThread,27744,27777,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5cdc214],304500000,0,cpu-clock
3.53%,0.00%,RenderThread,27744,27777,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5cd170c],303500000,0,cpu-clock
3.51%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+4fefdc8],301750000,0,cpu-clock
3.43%,0.00%,com.professionballarena.game,27744,27744,/apex/com.android.art/lib64/libart.so,"art::(anonymous namespace)::CheckJNI::CallMethodV(char const*, _JNIEnv*, _jobject*, _jclass*, _jmethodID*, std::__va_list, art::Primitive::Type, art::InvokeType) (.__uniq.99033978352804627313491551960229047428)",295000000,0,cpu-clock
3.38%,0.00%,Chrome_IOThread,27744,27803,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+38ee614],290000000,0,cpu-clock
3.38%,0.00%,Chrome_IOThread,27744,27803,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+50136d4],290000000,0,cpu-clock
3.38%,0.00%,Chrome_IOThread,27744,27803,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+503f7b0],290000000,0,cpu-clock
3.38%,0.00%,Chrome_IOThread,27744,27803,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5058990],290000000,0,cpu-clock
3.38%,0.00%,Chrome_IOThread,27744,27803,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5058af8],290000000,0,cpu-clock
3.36%,0.00%,RenderThread,27744,27777,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5cd17ec],289000000,0,cpu-clock
3.36%,0.00%,RenderThread,27744,27777,/vendor/lib64/egl/libEGL_emulation.so,eglCreateSyncKHR,288750000,0,cpu-clock
3.35%,0.00%,Chrome_IOThread,27744,27803,/apex/com.android.runtime/lib64/bionic/libc.so,__pthread_start(void*) (.__uniq.67847048707805468364044055584648682506),287500000,0,cpu-clock
3.35%,0.00%,Chrome_IOThread,27744,27803,/apex/com.android.runtime/lib64/bionic/libc.so,__start_thread,287500000,0,cpu-clock
3.35%,0.00%,Chrome_IOThread,27744,27803,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+50660c0],287500000,0,cpu-clock
3.29%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5a04600],282750000,0,cpu-clock
3.24%,0.00%,com.professionballarena.game,27744,27744,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+69ac5e0],278250000,0,cpu-clock
3.20%,0.00%,com.professionballarena.game,27744,27744,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+69acd48],275250000,0,cpu-clock
3.20%,0.00%,com.professionballarena.game,27744,27744,[JIT app cache],android.view.ViewRootImpl.performDraw,274500000,0,cpu-clock
3.18%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+503f0b8],273250000,0,cpu-clock
3.15%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+502a298],270250000,0,cpu-clock
3.12%,0.00%,Chrome_IOThread,27744,27803,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+509739c],267750000,0,cpu-clock
3.08%,0.02%,com.professionballarena.game,27744,27744,/apex/com.android.art/lib64/libart.so,"art::JValue art::InvokeVirtualOrInterfaceWithVarArgs<_jmethodID*>(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jmethodID*, std::__va_list)",264750000,2000000,cpu-clock
3.04%,0.00%,com.professionballarena.game,27744,27744,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5f4b428],261250000,0,cpu-clock
3.04%,0.02%,RenderThread,27744,27777,/system/lib64/libgui.so,"android::Surface::hook_queueBuffer(ANativeWindow*, ANativeWindowBuffer*, int)",260750000,1500000,cpu-clock
2.99%,0.01%,RenderThread,27744,27777,/system/lib64/libgui.so,"android::Surface::queueBufferInternal(ANativeWindow*, ANativeWindowBuffer*, int)",256750000,750000,cpu-clock
2.96%,0.01%,com.professionballarena.game,27744,27744,/apex/com.android.art/lib64/libart.so,"art::(anonymous namespace)::CheckJNI::CallVoidMethodV(_JNIEnv*, _jobject*, _jmethodID*, std::__va_list) (.__uniq.99033978352804627313491551960229047428.llvm.14895045140914427511)",254250000,750000,cpu-clock
2.95%,0.05%,RenderThread,27744,27777,/system/lib64/libgui.so,"android::Surface::queueBuffer(android::sp<android::GraphicBuffer>&&, int, android::SurfaceQueueBufferOutput*)",253500000,4000000,cpu-clock
2.95%,0.03%,com.professionballarena.game,27744,27744,[JIT app cache],android.view.ViewRootImpl.draw,253000000,2250000,cpu-clock
2.94%,0.03%,com.professionballarena.game,27744,27744,/system/lib64/libgui.so,"android::DisplayEventDispatcher::handleEvent(int, int, void*)",252250000,2750000,cpu-clock
2.84%,0.00%,com.professionballarena.game,27744,27744,/apex/com.android.art/lib64/libart.so,"art::JNI<true>::CallVoidMethodV(_JNIEnv*, _jobject*, _jmethodID*, std::__va_list)",244000000,250000,cpu-clock
2.78%,0.01%,com.professionballarena.game,27744,27744,[JIT app cache],android.view.ThreadedRenderer.draw,239000000,500000,cpu-clock
2.71%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+2941d44],232500000,0,cpu-clock
2.70%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+2908578],232000000,0,cpu-clock
2.68%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+28c4130],230000000,0,cpu-clock
2.67%,0.00%,com.professionballarena.game,27744,27744,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+50757ec],229000000,0,cpu-clock
2.64%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5a4a708],226750000,0,cpu-clock
2.63%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5a1affc],225750000,0,cpu-clock
2.63%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5a30e1c],225500000,0,cpu-clock
2.63%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5afa85c],225500000,0,cpu-clock
2.61%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5a9fc1c],224250000,0,cpu-clock
2.58%,0.00%,com.professionballarena.game,27744,27744,/system/lib64/libandroid_runtime.so,"android::NativeDisplayEventReceiver::dispatchVsync(long, android::PhysicalDisplayId, unsigned int, android::gui::VsyncEventData)",221750000,0,cpu-clock
2.56%,0.01%,com.professionballarena.game,27744,27744,[JIT app cache],android.view.ThreadedRenderer.updateRootDisplayList,219500000,500000,cpu-clock
2.54%,0.00%,VizWebView,27744,27823,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+2942578],218000000,0,cpu-clock
2.53%,0.01%,Chrome_InProcGp,27744,27829,/vendor/lib64/libGLESv2_enc.so,"(anonymous namespace)::glBufferDataSyncAEMU_enc(void*, unsigned int, long, void const*, unsigned int)",217000000,1000000,cpu-clock
2.49%,0.00%,Chrome_IOThread,27744,27803,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5097c7c],213500000,0,cpu-clock
2.48%,0.00%,com.professionballarena.game,27744,27744,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5075b68],213250000,0,cpu-clock
2.46%,0.00%,com.professionballarena.game,27744,27744,[JIT app cache],android.view.ThreadedRenderer.updateViewTreeDisplayList,211000000,250000,cpu-clock
2.45%,0.02%,com.professionballarena.game,27744,27744,[JIT app cache],android.view.View.updateDisplayListIfDirty,210750000,2000000,cpu-clock
2.41%,0.00%,com.professionballarena.game,27744,27744,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+5075bc8],207000000,0,cpu-clock
2.40%,0.02%,com.professionballarena.game,27744,27744,[JIT app cache],android.view.ViewGroup.dispatchGetDisplayList,206000000,2000000,cpu-clock
2.39%,0.00%,com.professionballarena.game,27744,27744,[JIT app cache],android.view.ViewGroup.recreateChildDisplayList,205000000,250000,cpu-clock
2.36%,0.03%,RenderThread,27744,27777,/system/lib64/libgui.so,"android::BufferQueueProducer::queueBuffer(int, android::IGraphicBufferProducer::QueueBufferInput const&, android::IGraphicBufferProducer::QueueBufferOutput*)",202500000,2750000,cpu-clock
2.17%,0.03%,Chrome_InProcGp,27744,27829,/vendor/lib64/egl/libEGL_emulation.so,qemu_pipe_write_fully,186250000,2250000,cpu-clock
2.17%,0.00%,Chrome_IOThread,27744,27803,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+2a326b0],186000000,0,cpu-clock
2.16%,0.00%,Chrome_IOThread,27744,27803,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+2a25fbc],185500000,0,cpu-clock
2.15%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+6848fb0],184250000,0,cpu-clock
2.14%,0.00%,Chrome_InProcGp,27744,27829,/data/app/~~bAWld88vGZIp2gx_c16ZOQ==/com.google.android.trichromelibrary_699813532-MuApWYbTReCiok4Ut41Ccg==/TrichromeLibrary.apk!/lib/arm64-v8a/libmonochrome_64.so,libmonochrome_64.so[+686df50],183750000,0,cpu-clock
